|   name |         ra |       dec |     z |  gal_l |   mass | complete | lowmass |        S-PLUS | CHANCES |                   Abell |             ACT-DR5 |               PSZ2 |         LoVoCCS | HIFLUGCS |           MeerKAT | WINGS |
|  74606 |  155.33075 | -23.32600 | 0.396 | 263.67 | 101.25 |    False |    True |  SPLUS-n18s04 |         |                         |                     | PSZ2 G263.65+27.87 |                 |          |                   |       |
|  70373 |  155.60638 | -14.49197 | 0.139 | 257.34 |  32.04 |    False |   False |  SPLUS-n12s04 |         |                         |                     |                    |                 |          |                   |       |
|  66253 |  155.70045 | -14.07052 | 0.130 | 257.09 |  40.19 |    False |   False |  SPLUS-n11s05 |         |                         |                     |                    |                 |          |                   |       |
|  61854 |  155.80657 |  -6.59606 | 0.267 | 250.70 |  87.06 |    False |    True |  SPLUS-n06s05 |         |              ABELL 1001 |                     | PSZ2 G250.68+40.76 |                 |          |                   |       |
|  52661 |  155.91335 |   4.18663 | 0.289 | 239.40 |  85.05 |    False |    True |  SPLUS-n04n05 |         |                         | ACT-CL J1023.6+0411 | PSZ2 G239.43+47.95 |                 |          |                   |       |
|  78664 |  155.96223 | -27.26063 | 0.266 | 266.83 | 106.07 |    False |    True |    HYDRA_0034 |         |              ABELL 3444 |                     | PSZ2 G266.83+25.08 |                 |          |                   |       |
|  66236 |  156.25537 | -12.57829 | 0.247 | 256.37 |  93.49 |    False |    True |  SPLUS-n10s05 |         |                         |                     |                    |                 |          |                   |       |
|  52663 |  156.33948 |   4.04495 | 0.202 | 239.95 |  42.57 |    False |   False |  SPLUS-n04n05 |         |                         |                     |                    |                 |          |                   |       |
|  74588 |  156.35807 | -21.85497 | 0.198 | 263.51 |  47.02 |    False |   False |  SPLUS-n17s05 |         |                         |                     |                    |                 |          |                   |       |
|  52666 |  157.09390 |   3.77718 | 0.073 | 240.97 |  29.83 |    False |   False |  SPLUS-n04n06 |         |              ABELL 1024 |                     |                    |                 |          |                   |       |
|  57297 |  158.23930 |   2.16912 | 0.128 | 243.94 |  34.25 |    False |   False |  SPLUS-n03n06 |         |              ABELL 1038 |                     |                    |                 |          |                   |       |
|  70405 |  158.65163 | -17.34153 | 0.199 | 262.29 |  57.48 |    False |   False |  SPLUS-n14s07 |         |                         |                     | PSZ2 G262.23+34.48 |                 |          |                   |       |
|  52716 |  158.72134 |   4.40356 | 0.155 | 241.76 |  37.15 |    False |   False |  SPLUS-n04n07 |         |              ABELL 1047 | ACT-CL J1034.8+0424 | PSZ2 G241.79+50.30 |                 |          |                   |       |
|  74623 |  159.59716 | -24.89256 | 0.123 | 268.30 |  59.61 |    False |    True |    HYDRA_0026 |         |                         |                     | PSZ2 G268.30+28.89 |                 |          |                   |       |
|  66291 |  160.38910 | -11.38786 | 0.080 | 259.34 |  31.25 |    False |   False |  SPLUS-n09s08 |         |                         |                     |                    |                 |          |                   |       |
|  57354 |  160.47481 |  -2.61429 | 0.216 | 251.41 |  59.47 |    False |   False |  SPLUS-n03s08 |         |                         | ACT-CL J1041.8-0237 |                    |                 |          |                   |       |
|  66273 |  160.60821 |  -9.72344 | 0.123 | 258.17 |  30.77 |    False |   False |  SPLUS-n08s08 |         |              ABELL 1075 |                     |                    |                 |          |                   |       |
|  74690 |  160.84287 | -24.76050 | 0.246 | 269.30 |  66.52 |    False |   False |    HYDRA_0027 |         |                         |                     |                    |                 |          |                   |       |
|  61937 |  160.87206 |  -7.37574 | 0.132 | 256.39 |  38.00 |    False |   False |  SPLUS-n06s09 |         |              ABELL 1079 |                     |                    |                 |          |                   |       |
|  57314 |  160.87567 |   0.59318 | 0.123 | 248.41 |  30.25 |    False |   False |  SPLUS-n01s08 |         |              ABELL 1078 |                     |                    |                 |          |                   |       |
|  82417 |  160.91457 | -35.33298 | 0.392 | 275.47 |  75.29 |    False |    True |    HYDRA_0092 |         |                         |                     |                    |                 |          |                   |       |
|  61933 |  161.13982 |  -7.06937 | 0.132 | 256.39 |  41.47 |    False |   False |  SPLUS-n06s09 |         |              ABELL 1084 |                     | PSZ2 G256.38+44.04 |                 |          |                   |       |
|  82418 |  161.15239 | -35.29662 | 0.161 | 275.63 |  45.59 |    False |   False |    HYDRA_0092 |         |                         |                     |                    |                 |          |                   |       |
|  70481 |  161.26342 | -18.24220 | 0.400 | 265.39 |  88.86 |    False |    True |  SPLUS-n15s09 |         |                         |                     |                    |                 |          |                   |       |
